Tinh,Huyen,Xa,KhuVuc,SoNguoiTrongHo,ChiTieuGiaoDucTrongNam,ChiTieuYTe,CTAnUongDipLeTrongNam,CTAnUongTrongThang,CTSinhHoatNgoaiAnUongTrongThang,CuaCaiTrongNam,CuaCaiGiaTriTrongNam,ChiTieuKhac,ChiTieuTaiSanKhongHaoMonTrong10Nam,ThueNhaDienNuocTrongNam,TongChiTieu,DieuTriNgoaiTru,DieuTriNoiTru,Thuoc,ThietBiYTe,Tuoi,GioiTinh,HoNgheo
1,9,367,1,4,0,4766.66650390625,446.916656494141,7674,2045,998.333312988281,998.333312988281,455,0,5472,22856.25,291.666666666667,4166.66666666667,208.333333333333,100,63,1,0
1,16,382,2,6,456.666656494141,59.3333320617676,519.75,2833,1171,748.75,748.75,597.833312988281,0,158.33332824707,7293.4169921875,0,0,16.6666666666667,1.66666666666667,44,1,0
1,16,382,2,4,66.6666641235352,88.6666641235352,118.916664123535,2047,577,336.583343505859,336.583343505859,186.75,254.166666666667,60.5,4072.83325195313,62.5,0,10,2.5,38,1,0
1,16,382,2,4,0,20.8333339691162,132.91667175293,2153,925,415.833343505859,415.833343505859,179.16667175293,600,120.833335876465,4963.41650390625,16.6666666666667,0,4.16666666666667,0,43,1,0
1,16,397,2,4,175,100,294.5,5385,1440,1030.66662597656,1030.66662597656,1101.66662597656,46516.6666666667,7541.66650390625,64615.8359375,65.8333333333333,0,25.8333333333333,8.33333333333333,27,1,0
1,16,397,2,6,0,12.0833330154419,285.083343505859,2757,1664,818.75,818.75,354.166656494141,416.666666666667,78,7204.5,0,12.0833333333333,0,0,52,0,0
1,16,397,2,2,0,150,332.083343505859,1956,963,468.333343505859,468.333343505859,437.5,566.666666666667,110,5451.91650390625,108.333333333333,0,83.3333333333333,0,59,0,0
1,16,406,2,4,0,866.666687011719,286.916656494141,1371,724,235,235,233.33332824707,0,59.1666679382324,4011.08349609375,233.333333333333,83.3333333333333,550,0,27,1,0
1,16,406,2,4,375,391.666656494141,240.33332824707,1012,576,185.08332824707,185.08332824707,289.166656494141,70.8333333333333,45,3370.16650390625,343.333333333333,0,16.6666666666667,20,43,1,0
1,16,406,2,5,0,56.6666679382324,402.833343505859,2926,935,491,491,475,258.333333333333,50,6085.83349609375,0,0,16.6666666666667,0,46,1,0
1,16,418,2,4,104.75,27.3333339691162,322.25,3768,1328,2173.33325195313,2173.33325195313,4453.33349609375,4279.16666666667,375.583343505859,19005.083984375,0,0,0,0,36,1,0
1,16,418,2,4,0,2623.33325195313,230,2443,866,316.916656494141,316.916656494141,347,250,314.5,7707.666015625,1425,1000,91.6666666666667,16.6666666666667,24,1,0
1,16,418,2,6,66.5,1049,285.416656494141,2272,605,460.5,460.5,308.583343505859,232.5,96.8333358764648,5836.83349609375,691.666666666667,250,100,0,68,0,0
1,16,433,2,6,1487.5,30.6666660308838,193.33332824707,3176,1123,639.166687011719,539.166687011719,454.166656494141,208.333333333333,250,8101.3330078125,0,0,0,0,56,1,0
1,16,433,2,4,258.333343505859,32.8333320617676,383,3283,895,1082.58337402344,1082.58337402344,225.16667175293,0,167.5,7410.00048828125,0,0,17.5,0,50,0,0
1,16,433,2,5,0,116.666664123535,273.25,2806,845,710.833312988281,710.833312988281,543.333312988281,316.666666666667,178.33332824707,6500.9169921875,116.666666666667,0,0,0,48,1,0
1,16,448,2,6,487.5,3067.66674804688,266,2869,1235,437.5,437.5,374.166656494141,0,613.666687011719,9788.0009765625,2958.33333333333,0,0,0,49,1,0
1,16,448,2,4,266.666656494141,65.8333358764648,317.75,2432,851,610.583312988281,610.583312988281,563,112.5,174.16667175293,6004.08349609375,44.1666666666667,0,10,0,42,1,0
1,16,448,2,6,0,966.666687011719,283.666656494141,3531,763,692.5,692.5,404.916656494141,66.6666666666667,128.66667175293,7529.5830078125,344.166666666667,341.666666666667,561.666666666667,0,68,1,0
1,17,454,1,3,149.16667175293,158.16667175293,194.16667175293,3341,351,573.333312988281,573.333312988281,375,1633.33333333333,344,7692.50048828125,104.166666666667,0,41.6666666666667,0,52,0,0
1,17,454,1,4,173.33332824707,95.6666641235352,151.25,1843,231,220,220,195.83332824707,50,120,3300.08325195313,16.6666666666667,0,66.6666666666667,0,37,1,0
1,17,454,1,4,165,162.33332824707,150.5,1702,265,199.16667175293,199.16667175293,278.333343505859,473.333333333333,79.5,3674.33325195313,16.6666666666667,66.6666666666667,41.6666666666667,0,41,1,0
1,17,463,2,4,74.1666641235352,121.666664123535,130.83332824707,1854,293,367.666656494141,367.666656494141,142.5,287.5,106,3745.00024414063,30,58.3333333333333,25,8.33333333333333,23,1,0
1,17,463,2,4,122.916664123535,66.5,120.416664123535,2122,504,355.416656494141,355.416656494141,192.83332824707,187.5,56,4083,37.5,0,16.6666666666667,0,47,1,0
1,17,463,2,3,0,183.33332824707,102.083335876465,1565,329,202.5,202.5,160.83332824707,41.6666666666667,54.5,2841.41650390625,37.5,100,41.6666666666667,4.16666666666667,59,1,0
1,17,472,2,5,792.5,57,223.33332824707,3526,805,667.5,667.5,722.5,175,156,7792.33349609375,0,0,41.6666666666667,0,52,1,0
1,17,472,2,4,221.66667175293,905.666687011719,150.58332824707,2485,676,390.833343505859,390.833343505859,200,183.333333333333,74,5677.91748046875,0,833.333333333333,41.6666666666667,0,33,1,0
1,17,472,2,4,275,97.3333358764648,153.83332824707,2533,460,315.833343505859,315.833343505859,332.5,0,194.33332824707,4677.6669921875,41.6666666666667,0,25,0,40,1,0
1,17,484,2,4,193.33332824707,27.5,126.333335876465,1542,175,150,150,208.33332824707,347.5,91,3010.99975585938,0,0,25,2.5,45,1,0
1,17,484,2,4,1088.33337402344,729.166687011719,158.41667175293,2431,224,177.5,177.5,289.166656494141,0,56,5331.0830078125,287.5,83.3333333333333,600,8.33333333333333,48,1,0
1,17,484,2,7,130,183.75,196.66667175293,3327,574,211.66667175293,211.66667175293,430.833343505859,1166.66666666667,135.5,6567.75,79.5833333333333,0,83.3333333333333,8.33333333333333,33,1,0
1,17,493,2,3,713.333312988281,125,54.75,1954,500,349.166656494141,349.166656494141,275,0,347.666656494141,4668.08349609375,33.3333333333333,66.6666666666667,50,0,23,0,0
1,17,493,2,1,333.333343505859,16.6666660308838,14.1666669845581,657,150,160,160,41.6666679382324,0,217.16667175293,1749.99987792969,0,0,16.6666666666667,0,19,0,0
1,17,493,2,1,0,4.16666650772095,33.9166679382324,803,83,258.75,258.75,70.8333358764648,10.8333333333333,252.5,1775.75,0,0,4.16666666666667,0,20,0,0
1,17,499,2,3,194.16667175293,54.1666679382324,132.91667175293,1627,535,250,250,245,3083.33333333333,222.5,6594.08349609375,12.5,0,29.1666666666667,0,39,1,0
1,17,499,2,2,174.58332824707,37.5,63.25,954,187,63.3333320617676,63.3333320617676,126.666664123535,0,53.3333320617676,1723,0,0,25,0,53,0,0
1,17,499,2,3,0,16.6666660308838,39.8333320617676,1000,91,61.25,61.25,50,0,40,1360,0,0,16.6666666666667,0,46,1,1
1,17,508,2,5,683.333312988281,47.5,120.833335876465,2526,455,445,445,480,2083.33333333333,176.66667175293,7462.66650390625,10,0,25,0,46,0,0
1,17,508,2,4,1275,108.333335876465,175.33332824707,2501,800,373.333343505859,373.333343505859,658.333312988281,316.666666666667,126.666664123535,6708.00048828125,75,0,33.3333333333333,0,27,1,0
1,17,508,2,2,0,12.5,95.0833358764648,1061,140,169.16667175293,169.16667175293,342.5,0,65.8333358764648,2055.25,0,0,12.5,0,57,0,0
1,17,523,2,3,256.666656494141,3112.5,114.583335876465,1486,549,394.75,394.75,324.583343505859,52.5,153,6838.33349609375,225,2583.33333333333,750,125,60,0,0
1,17,523,2,3,300,345,90,1855,356,100,100,69.1666641235352,20.8333333333333,173,3409,183.333333333333,0,70,16.6666666666667,50,1,0
1,17,523,2,5,88.3333358764648,294.166656494141,167.08332824707,3602,588,395.833343505859,395.833343505859,361.666656494141,383.333333333333,1353,7629.25048828125,89.1666666666667,83.3333333333333,166.666666666667,16.6666666666667,50,1,0
1,18,535,2,6,714.166687011719,78.3333358764648,300,4138,692,1157.91662597656,1157.91662597656,680.833312988281,291.666666666667,409,9619.8330078125,56.6666666666667,0,21.6666666666667,0,53,1,0
1,18,535,2,2,0,59.1666679382324,92.5,1329,192,98.0833358764648,98.0833358764648,48.3333320617676,0,68,1985.16674804688,29.1666666666667,0,30,0,60,1,0
1,18,535,2,2,0,54,223.16667175293,1825,270,227.5,227.5,340.416656494141,0,153,3320.58349609375,39,0,15,0,57,1,0
1,18,553,2,5,1085.91662597656,48.1666679382324,244.25,2947,686,352.916656494141,352.916656494141,168.66667175293,0,177.5,6063.33251953125,0,0,31.6666666666667,4.16666666666667,81,0,0
1,18,553,2,5,1871.25,283.333343505859,348.166656494141,4053,563,1276.08337402344,1276.08337402344,949.833312988281,362.5,259.166656494141,11242.416015625,41.6666666666667,208.333333333333,29.1666666666667,4.16666666666667,48,1,0
1,18,553,2,6,0,459.333343505859,227.25,3217,813,390.666656494141,390.666656494141,200.5,0,153.5,5851.91650390625,121.666666666667,250,41.6666666666667,16.6666666666667,52,1,0
1,18,574,2,4,309.583343505859,48,213.33332824707,2448,1142,569.583312988281,569.583312988281,203.83332824707,541.666666666667,162.83332824707,6208.41748046875,0,0,23.3333333333333,0,43,0,0
1,18,574,2,5,0,350,226.41667175293,3128,776,433.75,433.75,256.333343505859,191.666666666667,215.83332824707,6011.75048828125,76.6666666666667,250,23.3333333333333,0,55,1,0
1,18,574,2,4,5338.83349609375,27.3333339691162,223.58332824707,2324,1008,555.25,555.25,215.66667175293,0,214.33332824707,10462.25,0,0,15,0,45,1,0
1,19,592,1,6,0,355.833343505859,488.833343505859,6184,1470,1067.08337402344,1067.08337402344,525,0,313.333343505859,11471.1650390625,172.5,100,83.3333333333333,0,52,0,0
1,19,592,1,6,483.333343505859,2490.33325195313,546.083312988281,6870,2000,1527.5,1527.5,725,1191.66666666667,418,17779.416015625,558.333333333333,250,3333.33333333333,0,69,1,0
1,19,592,1,6,2576.66674804688,1499,464.083343505859,7153,1780,1254.16662597656,1254.16662597656,616.666687011719,375,388,17360.75,326.666666666667,1083.33333333333,58.3333333333333,0,58,1,0
1,19,598,2,4,695.833312988281,2035.5,124,1648,606,282.916656494141,282.916656494141,362.5,1333.33333333333,114.333335876465,7485.3330078125,1300,666.666666666667,66.6666666666667,16.6666666666667,46,1,0
1,19,598,2,4,169.16667175293,155,165.58332824707,2814,481,664.416687011719,664.416687011719,280.416656494141,2208.33333333333,206,7808.3330078125,125,0,25,5,30,1,0
1,19,598,2,3,169.16667175293,208.33332824707,159.33332824707,2589,487,647.5,647.5,271.666656494141,995.833333333333,154.5,6329.8330078125,33.3333333333333,0,166.666666666667,8.33333333333333,26,1,0
1,19,607,2,4,280.25,286.916656494141,169.75,2056,515,194.5,194.5,191.66667175293,691.666666666667,108,4688.25,200,0,58.3333333333333,16.6666666666667,31,1,0
1,19,607,2,1,0,538.333312988281,68.4166641235352,1026,172,76.25,76.25,130,598.333333333333,118.166664123535,2803.75,125,0,375,8.33333333333333,73,1,0
1,19,607,2,7,930.416687011719,477.5,198.83332824707,2727,730,400.833343505859,400.833343505859,329.166656494141,66.6666666666667,293.833343505859,6555.08349609375,312.5,0,114.166666666667,14.1666666666667,67,1,0
1,19,616,2,1,0,10.8333330154419,25.5,344,63,13.9166669845581,13.9166669845581,42.9166679382324,0,40.6666679382324,554.75,0,0,8.33333333333333,2.5,89,0,1
1,19,616,2,1,0,20.8333339691162,49.9166679382324,773,374,381.25,381.25,129.16667175293,0,155.5,2264.91674804688,0,0,16.6666666666667,4.16666666666667,24,0,0
1,19,616,2,4,445,111.083335876465,148.58332824707,2115,622,240.83332824707,185,208.33332824707,0,2732,6807.8330078125,0,0,83.3333333333333,12.5,37,0,0
1,19,619,2,6,175,88.8333358764648,505,4776,940,1106.25,1106.25,547.5,1083.33333333333,276.333343505859,10604.5,0,0,58.3333333333333,0,47,1,0
1,19,619,2,4,416.666656494141,566.666687011719,241.58332824707,2803,693,517.75,496.916656494141,430.833343505859,0,242.33332824707,6408.75048828125,200,333.333333333333,33.3333333333333,0,26,1,0
1,19,619,2,4,233.33332824707,119.416664123535,339.333343505859,3421,780,586.25,569.583312988281,547.5,583.333333333333,142.33332824707,7322.083984375,0,0,41.6666666666667,0,38,1,0
1,19,628,2,4,730.833312988281,304.166656494141,343.75,2968,790,925.416687011719,925.416687011719,326.666656494141,0,266,7580.24951171875,250,0,41.6666666666667,0,52,1,0
1,19,628,2,6,141.66667175293,243.58332824707,331.416656494141,3940,769,500,500,350,300,109,7184.66650390625,197.5,0,33.3333333333333,0,37,1,0
1,19,628,2,6,441.666656494141,2316.66674804688,471.583343505859,5526,1900,1123.33337402344,1123.33337402344,512.5,1291.66666666667,482.5,15189.25,1091.66666666667,1166.66666666667,58.3333333333333,0,31,1,0
1,20,640,1,4,1935.83337402344,107,558.166687011719,5435,1699,1394.16662597656,1377.5,1346.66662597656,0,506,14359.333984375,25,0,41.6666666666667,8.33333333333333,48,0,0
1,20,640,1,2,1250,440.833343505859,587.416687011719,4774,2145,1231.66662597656,1181.66662597656,779.166687011719,0,249.5,12639.2509765625,0,0,416.666666666667,8.33333333333333,53,0,0
1,20,640,1,4,362.5,506.25,713.75,6030,2613,1988.33337402344,1963.33337402344,1120,508.333333333333,896,16701.5,233.333333333333,0,250,16.6666666666667,76,0,0
1,20,646,2,4,358.333343505859,1085.83337402344,253.41667175293,2183,552,344.75,344.75,83.3333358764648,0,141,5346.4169921875,0,1041.66666666667,12.5,2.5,40,0,0
1,20,646,2,3,654.166687011719,68.3333358764648,261.166656494141,3603,2470,1139.16662597656,1139.16662597656,325,0,179,9839,0,0,29.1666666666667,1.66666666666667,27,1,0
1,20,646,2,4,0,74.1666641235352,537.666687011719,4269,971,693.75,693.75,137.5,0,242.08332824707,7618.9169921875,0,0,33.3333333333333,3.33333333333333,27,1,0
1,20,658,2,4,1063.33337402344,59.1666679382324,394.75,4629,1055,652.5,652.5,545,0,239.33332824707,9290.5830078125,13.3333333333333,0,29.1666666666667,4.16666666666667,48,1,0
1,20,658,2,4,816.666687011719,58.3333320617676,327.5,3713,1173,467.5,467.5,295,45.8333333333333,237.66667175293,7602,16.6666666666667,0,25,4.16666666666667,51,1,0
1,20,658,2,4,278.333343505859,100,442.083343505859,5478,1439,746.666687011719,746.666687011719,258.333343505859,0,244.33332824707,9733.416015625,58.3333333333333,0,37.5,4.16666666666667,44,1,0
1,20,667,2,6,1175,209.16667175293,310.333343505859,3222,709,197.58332824707,197.58332824707,208,108.333333333333,138,6475.00048828125,92.5,0,61.6666666666667,1.66666666666667,46,1,0
1,20,667,2,4,626.75,83.75,577.916687011719,4557,1703,942.166687011719,942.166687011719,222.83332824707,433.333333333333,262,10350.9169921875,0,0,72.5,5,49,1,0
1,20,667,2,4,160.41667175293,28.3333339691162,102.5,2314,726,182.83332824707,182.83332824707,151.66667175293,237.5,176.33332824707,4262.41650390625,5.83333333333333,0,10,0,45,1,0
1,20,679,2,4,286.666656494141,82.5,496.583343505859,3363,1280,738.416687011719,738.416687011719,165,400,308,7858.5830078125,8.33333333333333,45.8333333333333,14.1666666666667,1.66666666666667,38,1,0
1,20,679,2,3,495.833343505859,64.1666641235352,510.75,2679,865,683,683,223.66667175293,0,355.833343505859,6560.25,0,0,20.8333333333333,5.83333333333333,55,0,0
1,20,679,2,4,0,174.16667175293,437.166656494141,3369,1561,1458.5,1458.5,291.666656494141,0,450.833343505859,9200.8330078125,30.8333333333333,0,25,5.83333333333333,53,1,0
1,250,8980,2,2,0,50,276.75,1905,288,257.5,257.5,209.83332824707,0,168.33332824707,3412.91650390625,0,35,13.3333333333333,1.66666666666667,63,1,0
1,250,8980,2,3,84.1666641235352,763.916687011719,69.6666641235352,1401,244,83.25,73.25,19.1666660308838,0,42.6666679382324,2781.08349609375,18.3333333333333,24.75,708.333333333333,12.5,67,0,1
1,250,8980,2,4,52.25,148.75,456.166656494141,3526,781,180,180,40.1666679382324,2941.66666666667,107.25,8413.25,20,95.8333333333333,32.9166666666667,0,64,1,0
1,250,8998,2,4,0,26.9166660308838,180.91667175293,2373,1139,318.583343505859,318.583343505859,128.33332824707,16.6666666666667,77,4579,21.9166666666667,0,3.33333333333333,1.66666666666667,65,1,0
1,250,8998,2,5,204.25,74.1666641235352,193.91667175293,1794,449,273.083343505859,273.083343505859,66.5,1504.16666666667,100.833335876465,4933,0,65,5,.833333333333333,32,1,0
1,250,8998,2,4,320,72.5,275.833343505859,2153,756,289.5,289.5,74.8333358764648,1083.33333333333,117.666664123535,5432.1669921875,41.6666666666667,0,20.8333333333333,3.33333333333333,41,1,0
1,250,9013,2,2,0,0,35.25,343,86,13.75,13.75,0,0,11.8333330154419,503.583343505859,0,0,0,0,82,0,1
1,250,9013,2,8,58.3333320617676,64.5833358764648,478.666656494141,4490,1594,950.166687011719,950.166687011719,52.5,0,383,9021.4169921875,33.3333333333333,0,29.1666666666667,2.08333333333333,51,1,0
1,250,9013,2,3,205.41667175293,1229.16662597656,132.58332824707,1702,272,112.916664123535,112.916664123535,9.33333301544189,0,79.4166641235352,3855.75,304.166666666667,0,912.5,12.5,61,1,0
1,268,9538,1,5,0,16.6666660308838,274.166656494141,5210,1415,735,735,400,0,404.833343505859,9190.6669921875,0,0,16.6666666666667,0,56,0,0
1,268,9538,1,4,191.66667175293,41.6666679382324,278.5,4082,594,205,188.33332824707,337.5,0,250,6168.6669921875,0,0,41.6666666666667,0,46,0,0
1,268,9538,1,5,139.66667175293,105,558.333312988281,7311,1720,867.5,867.5,483.333343505859,0,654.083312988281,12706.416015625,25,0,41.6666666666667,0,66,0,0
1,268,9547,1,4,500,275,323.333343505859,4111,1015,198.33332824707,198.33332824707,141.66667175293,0,611.666687011719,7374.33349609375,250,0,18.3333333333333,0,62,1,0
1,268,9547,1,5,0,1041.66662597656,300.833343505859,3561,1110,334.166656494141,334.166656494141,208.33332824707,0,401.666656494141,7291.8330078125,941.666666666667,0,200,0,63,1,0
1,268,9547,1,4,416.666656494141,25.8333339691162,218.75,3035,1105,181.25,181.25,100,0,230,5493.75,0,0,5.83333333333333,0,80,0,0
1,268,9556,1,1,0,250,45.4166679382324,695,85,20.4166660308838,20.4166660308838,83.3333358764648,0,37,1236.58325195313,0,0,250,0,86,0,1
1,268,9556,1,6,0,87.5,332,4365,1175,366.666656494141,366.666656494141,191.66667175293,0,318,7202.49951171875,4.16666666666667,0,83.3333333333333,0,73,1,0
1,268,9556,1,4,833.333312988281,37.5,214.16667175293,3713,1750,265.416656494141,265.416656494141,141.66667175293,1666.66666666667,290,9177.166015625,0,0,25,0,48,1,0
1,268,9562,1,5,223.33332824707,46.6666679382324,270.833343505859,3546,870,199.16667175293,199.16667175293,191.66667175293,0,245,5791.8330078125,0,0,16.6666666666667,0,36,1,0
1,268,9562,1,6,0,279.166656494141,218.33332824707,3506,845,153.33332824707,153.33332824707,108.333335876465,0,165,5428.50048828125,45.8333333333333,0,416.666666666667,50,63,1,0
1,268,9562,1,6,162.5,50,246.25,3386,1215,266.666656494141,266.666656494141,183.33332824707,0,218,5994.41650390625,0,0,25,0,39,1,0
1,268,9886,1,5,197.5,45,209.16667175293,3795,570,210.83332824707,210.83332824707,175,0,257,5670.33349609375,0,0,25,0,41,1,0
1,268,9886,1,7,72.5,26.6666660308838,205.66667175293,3674,630,216.66667175293,216.66667175293,200,0,172.5,5414.666015625,0,0,16.6666666666667,0,63,1,0
1,268,9886,1,3,241.66667175293,23.3333339691162,178.75,2633,735,220,220,175,0,163,4589.75,0,0,13.3333333333333,0,42,1,0
1,269,9586,1,4,558.333312988281,83.3333358764648,210.83332824707,2974,980,390.833343505859,390.833343505859,1254.16662597656,750,152,7744.33349609375,0,41.6666666666667,41.6666666666667,0,49,1,0
1,269,9586,1,3,0,140,246.66667175293,3391,1017,1039.16662597656,1039.16662597656,173.33332824707,3150,206,10402.333984375,100,0,37.5,2.5,30,0,0
1,269,9586,1,4,133.33332824707,244.16667175293,321.666656494141,3110,1535,298.75,298.75,237.5,58.3333333333333,299.333343505859,6536.83349609375,208.333333333333,0,29.1666666666667,6.66666666666667,40,0,0
1,269,9604,2,4,0,49,195.75,3279,937,493.75,493.75,313.5,91.6666666666667,200,6053.41650390625,24,0,25,0,58,1,0
1,269,9604,2,2,0,22.5,83.9166641235352,908,348,59.5833320617676,59.5833320617676,48.3333320617676,0,30.8333339691162,1560.75024414063,0,0,16.6666666666667,2.5,56,1,1
1,269,9604,2,5,1162.5,51.6666679382324,191.08332824707,2579,632,236.83332824707,236.83332824707,44,0,130,5263.9169921875,41.6666666666667,0,8.33333333333333,3.33333333333333,47,1,0
1,271,9631,2,4,0,125,237.08332824707,2037,710,206.25,206.25,170.83332824707,0,106,3798.41650390625,0,0,125,0,49,1,0
1,271,9631,2,5,187.25,37.6666679382324,217.5,2130,583,227.08332824707,227.08332824707,250.83332824707,0,14215,18075.416015625,10,0,14.1666666666667,0,49,1,0
1,271,9631,2,5,0,34.5833320617676,296.666656494141,2530,684,353.333343505859,353.333343505859,300,523.333333333333,88.3333358764648,5163.58349609375,0,16.6666666666667,16.6666666666667,1.25,54,1,0
